number,difficulty,codeLength,timestamp,elapsed
2589810,217195760,200,1717343836,14.0
2589811,216983655,200,1717343851,15.0
2589812,217195553,200,1717343857,6.0
2589813,216559238,200,1717343885,28.0
2589814,216770721,200,1717343886,1.0
2589815,216982411,200,1717343888,2.0
2589816,217194307,200,1717343891,3.0
2589817,217406410,200,1717343894,3.0
2589818,217618720,200,1717343899,5.0
2589819,217618720,200,1717343907,8.0
2589820,216131094,196,1717343963,56.0
2589821,216342159,200,1717343964,1.0
2589822,216342159,200,1717343971,7.0
2589823,216553430,200,1717343972,1.0
2589824,216764907,200,1717343977,5.0
2589825,216976591,200,1717343978,1.0
2589826,216976591,200,1717343990,12.0
2589827,216976591,200,1717344003,13.0
2589828,217188482,200,1717344004,1.0
2589829,217188482,200,1717344013,9.0
2589830,217400580,200,1717344017,4.0
2589831,217612885,200,1717344018,1.0
2589832,217825397,200,1717344023,5.0
2589833,217399957,200,1717344049,26.0
2589834,217612261,200,1717344054,5.0
2589835,215912173,196,1717344118,64.0
2589836,216123024,196,1717344119,1.0
2589837,216123024,196,1717344130,11.0
2589838,216334081,200,1717344131,1.0
2589839,216334081,200,1717344139,8.0
2589840,215700292,196,1717344172,33.0
2589841,215910936,196,1717344176,4.0
2589842,215489236,196,1717344203,27.0
2589843,215699674,196,1717344209,6.0
2589844,215699674,196,1717344217,8.0
2589845,215910318,196,1717344218,1.0
2589846,215488620,196,1717344239,21.0
2589847,215488620,196,1717344247,8.0
2589848,215488620,196,1717344258,11.0
2589849,215699058,196,1717344259,1.0
2589850,215277772,196,1717344281,22.0
2589851,215488004,196,1717344282,1.0
2589852,215698441,196,1717344286,4.0
2589853,215909084,196,1717344287,1.0
2589854,216330780,200,1717344291,4.0
2589855,216542040,200,1717344295,4.0
2589856,216330574,200,1717344312,17.0
2589857,216541834,200,1717344315,3.0
2589858,216541834,200,1717344324,9.0
2589859,216541834,200,1717344331,7.0
2589860,216541834,200,1717344338,7.0
2589861,216541834,200,1717344346,8.0
2589862,216753300,200,1717344347,1.0
2589863,216753300,200,1717344360,13.0
2589864,216753300,200,1717344370,10.0
2589865,216964973,200,1717344371,1.0
2589866,217176852,200,1717344374,3.0
2589867,217176852,200,1717344381,7.0
2589868,217176852,200,1717344394,13.0
2589869,217388938,200,1717344395,1.0
2589870,217601231,200,1717344396,1.0
2589871,217388730,200,1717344416,20.0
2589872,217601023,200,1717344417,1.0
2589873,216751023,200,1717344454,37.0
2589874,216751023,200,1717344464,10.0
2589875,216327683,200,1717344486,22.0
2589876,216327683,200,1717344496,10.0
2589877,216538940,200,1717344497,1.0
2589878,216327477,200,1717344511,14.0
2589879,215271192,196,1717344557,46.0
2589880,215271192,196,1717344566,9.0
2589881,215481417,196,1717344567,1.0
2589882,215691848,196,1717344568,1.0
2589883,215902484,196,1717344570,2.0
2589884,216113326,196,1717344571,1.0
2589885,216324374,200,1717344576,5.0
2589886,216324374,200,1717344586,10.0
2589887,216324374,200,1717344594,8.0
2589888,216535628,200,1717344598,4.0
2589889,216324168,200,1717344612,14.0
2589890,216112914,196,1717344627,15.0
2589891,216112914,196,1717344638,11.0
2589892,216112914,196,1717344645,7.0
2589893,216112914,196,1717344654,9.0
2589894,216112914,196,1717344667,13.0
2589895,216323961,200,1717344671,4.0
2589896,215901455,196,1717344696,25.0
2589897,216112296,196,1717344699,3.0
2589898,216112296,196,1717344706,7.0
2589899,216323343,200,1717344709,3.0
2589900,216534596,200,1717344710,1.0
2589901,216111678,196,1717344733,23.0
2589902,216111678,196,1717344743,10.0
2589903,216322724,200,1717344744,1.0
2589904,216533976,200,1717344749,5.0
2589905,216533976,200,1717344760,11.0
2589906,216533976,200,1717344767,7.0
2589907,216745434,200,1717344773,6.0
2589908,216745434,200,1717344785,12.0
2589909,216957099,200,1717344786,1.0
2589910,217168971,200,1717344792,6.0
2589911,216956892,200,1717344810,18.0
2589912,217168763,200,1717344815,5.0
2589913,217380841,200,1717344817,2.0
2589914,217593126,200,1717344818,1.0
2589915,217168140,200,1717344841,23.0
2589916,217168140,200,1717344849,8.0
2589917,217380218,200,1717344855,6.0
2589918,216955648,200,1717344876,21.0
2589919,217167518,200,1717344878,2.0
2589920,217379595,200,1717344879,1.0
2589921,217379595,200,1717344886,7.0
2589922,217379595,200,1717344899,13.0
2589923,217167311,200,1717344913,14.0
2589924,217379388,200,1717344918,5.0
2589925,217591672,200,1717344922,4.0
2589926,217166690,200,1717344945,23.0
2589927,217378766,200,1717344946,1.0
2589928,217591049,200,1717344948,2.0
2589929,217803540,200,1717344951,3.0
2589930,218016238,200,1717344952,1.0
2589931,217590426,200,1717344974,22.0
2589932,217802916,200,1717344975,1.0
2589933,217802916,200,1717344983,8.0
2589934,217377520,200,1717345008,25.0
2589935,217589802,200,1717345009,1.0
2589936,217802292,200,1717345010,1.0
2589937,217802292,200,1717345018,8.0
2589938,217164201,200,1717345048,30.0
2589939,217376275,200,1717345051,3.0
2589940,217588556,200,1717345055,4.0
2589941,217376068,200,1717345071,16.0
2589942,217588349,200,1717345074,3.0
2589943,217800837,200,1717345076,2.0
2589944,218013533,200,1717345080,4.0
2589945,218013533,200,1717345087,7.0
2589946,218226436,200,1717345089,2.0
2589947,217373992,200,1717345124,35.0
2589948,216949434,200,1717345146,22.0
2589949,217161298,200,1717345149,3.0
2589950,217161298,200,1717345159,10.0
2589951,216737156,200,1717345183,24.0
2589952,216737156,200,1717345190,7.0
2589953,216102185,196,1717345222,32.0
2589954,216313222,200,1717345226,4.0
2589955,215890736,196,1717345249,23.0
2589956,216101566,196,1717345252,3.0
2589957,216312602,200,1717345253,1.0
2589958,215045150,196,1717345307,54.0
2589959,215255155,196,1717345308,1.0
2589960,215465365,196,1717345309,1.0
2589961,215044535,196,1717345330,21.0
2589962,214834531,196,1717345345,15.0
2589963,215044330,196,1717345350,5.0
2589964,214834326,196,1717345370,20.0
2589965,214834326,196,1717345378,8.0
2589966,214834326,196,1717345385,7.0
2589967,214204929,196,1717345415,30.0
2589968,214204929,196,1717345422,7.0
2589969,214414113,196,1717345425,3.0
2589970,213995337,196,1717345446,21.0
2589971,213995337,196,1717345453,7.0
2589972,214204316,196,1717345459,6.0
2589973,214413499,196,1717345461,2.0
2589974,214413499,196,1717345474,13.0
2589975,214622887,196,1717345479,5.0
2589976,214832479,196,1717345482,3.0
2589977,214832479,196,1717345490,8.0
2589978,214622682,196,1717345504,14.0
2589979,214832274,196,1717345510,6.0
2589980,215042071,196,1717345516,6.0
2589981,215252073,196,1717345520,4.0
2589982,215462280,196,1717345521,1.0
2589983,215462280,196,1717345529,8.0
2589984,215462280,196,1717345540,11.0
2589985,215672692,196,1717345541,1.0
2589986,215883309,196,1717345542,1.0
2589987,216094132,196,1717345547,5.0
2589988,216305161,200,1717345550,3.0
2589989,215882691,196,1717345571,21.0
2589990,215671869,196,1717345591,20.0
2589991,215882486,196,1717345594,3.0
2589992,215882486,196,1717345603,9.0
2589993,216093308,196,1717345606,3.0
2589994,216304336,200,1717345608,2.0
2589995,216304336,200,1717345618,10.0
2589996,216304336,200,1717345629,11.0
2589997,215881868,196,1717345650,21.0
2589998,216092690,196,1717345655,5.0
2589999,215670634,196,1717345679,24.0
2590000,215670634,196,1717345690,11.0
2590001,215670634,196,1717345697,7.0
2590002,215881249,196,1717345699,2.0
2590003,215881249,196,1717345709,10.0
2590004,216092070,196,1717345711,2.0
2590005,216303097,200,1717345713,2.0
2590006,216514330,200,1717345717,4.0
2590007,216302891,200,1717345731,14.0
2590008,215669192,196,1717345759,28.0
2590009,215669192,196,1717345769,10.0
2590010,215879806,196,1717345775,6.0
2590011,216301446,200,1717345776,1.0
2590012,215878984,196,1717345803,27.0
2590013,216089803,196,1717345805,2.0
2590014,216089803,196,1717345813,8.0
2590015,215456728,196,1717345844,31.0
2590016,215456728,196,1717345857,13.0
2590017,215246322,196,1717345873,16.0
2590018,215246322,196,1717345883,10.0
2590019,215456523,196,1717345885,2.0
2590020,215666929,196,1717345890,5.0
2590021,215877541,196,1717345891,1.0
2590022,216088358,196,1717345894,3.0
2590023,216088358,196,1717345904,10.0
2590024,216088358,196,1717345916,12.0
2590025,216088358,196,1717345923,7.0
2590026,216088358,196,1717345930,7.0
2590027,216299381,200,1717345933,3.0
2590028,216510610,200,1717345935,2.0
2590029,216722046,200,1717345941,6.0
2590030,216933688,200,1717345945,4.0
2590031,217145537,200,1717345946,1.0
2590032,217145537,200,1717345956,10.0
2590033,217145537,200,1717345964,8.0
2590034,217145537,200,1717345971,7.0
2590035,217357593,200,1717345972,1.0
2590036,217145330,200,1717345992,20.0
2590037,216297110,200,1717346029,37.0
2590038,216297110,200,1717346037,8.0
2590039,216508337,200,1717346039,2.0
2590040,216719770,200,1717346044,5.0
2590041,216931410,200,1717346045,1.0
2590042,216295869,200,1717346074,29.0
2590043,216507095,200,1717346075,1.0
2590044,216507095,200,1717346085,10.0
2590045,216507095,200,1717346102,17.0
2590046,216507095,200,1717346109,7.0
2590047,216718527,200,1717346113,4.0
2590048,216506888,200,1717346128,15.0
2590049,216295456,200,1717346146,18.0
2590050,216506682,200,1717346147,1.0
2590051,216506682,200,1717346155,8.0
2590052,216718114,200,1717346156,1.0
2590053,216929752,200,1717346157,1.0
2590054,217141597,200,1717346161,4.0
2590055,216717493,200,1717346188,27.0
2590056,216505855,200,1717346208,20.0
2590057,215871562,196,1717346236,28.0
2590058,216082374,196,1717346237,1.0
2590059,216082374,196,1717346246,9.0
2590060,216082374,196,1717346253,7.0
2590061,216082374,196,1717346265,12.0
2590062,216293391,200,1717346267,2.0
2590063,216504615,200,1717346268,1.0
2590064,216504615,200,1717346279,11.0
2590065,216716045,200,1717346282,3.0
2590066,216716045,200,1717346291,9.0
2590067,216927681,200,1717346292,1.0
2590068,217139524,200,1717346293,1.0
2590069,216927474,200,1717346312,19.0
2590070,217139317,200,1717346313,1.0
2590071,216927267,200,1717346333,20.0
2590072,217139110,200,1717346334,1.0
2590073,217351159,200,1717346335,1.0
2590074,217563415,200,1717346336,1.0
2590075,217350951,200,1717346350,14.0
2590076,217563207,200,1717346351,1.0
2590077,217138279,200,1717346372,21.0
2590078,215865985,196,1717346423,51.0
2590079,216076791,196,1717346424,1.0
2590080,216287803,200,1717346429,5.0
2590081,216287803,200,1717346438,9.0
2590082,216499021,200,1717346442,4.0
2590083,216287597,200,1717346460,18.0
2590084,216287597,200,1717346467,7.0
2590085,216498815,200,1717346471,4.0
2590086,216498815,200,1717346478,7.0
2590087,216710239,200,1717346482,4.0
2590088,216921870,200,1717346487,5.0
2590089,216498196,200,1717346514,27.0
2590090,216709620,200,1717346515,1.0
2590091,216709620,200,1717346522,7.0
2590092,216709620,200,1717346530,8.0
2590093,215651470,196,1717346573,43.0
2590094,215862067,196,1717346575,2.0
2590095,215862067,196,1717346583,8.0
2590096,216072869,196,1717346585,2.0
2590097,216072869,196,1717346594,9.0
2590098,216283877,200,1717346602,8.0
2590099,215439021,196,1717346642,40.0
2590100,215649410,196,1717346644,2.0
2590101,215860005,196,1717346645,1.0
2590102,216070805,196,1717346646,1.0
2590103,216281811,200,1717346650,4.0
2590104,216281811,200,1717346663,13.0
2590105,216493023,200,1717346664,1.0
2590106,216493023,200,1717346671,7.0
2590107,216704441,200,1717346674,3.0
2590108,216704441,200,1717346683,9.0
2590109,216704441,200,1717346694,11.0
2590110,216916066,200,1717346700,6.0
2590111,216916066,200,1717346708,8.0
2590112,217127898,200,1717346709,1.0
2590113,216703822,200,1717346730,21.0
2590114,216703822,200,1717346740,10.0
2590115,216280574,196,1717346767,27.0
2590116,216491785,200,1717346768,1.0
2590117,216703202,200,1717346769,1.0
2590118,216703202,200,1717346778,9.0
2590119,216491578,200,1717346793,15.0
2590120,216491578,200,1717346804,11.0
2590121,216702995,200,1717346807,3.0
2590122,216914619,200,1717346808,1.0
2590123,216914619,200,1717346817,9.0
2590124,217126449,200,1717346823,6.0
2590125,217126449,200,1717346830,7.0
2590126,217338486,200,1717346833,3.0
2590127,217338486,200,1717346845,12.0
2590128,217338486,200,1717346854,9.0
2590129,217550730,200,1717346855,1.0
2590130,217763181,200,1717346856,1.0
2590131,217337863,200,1717346878,22.0
2590132,217125619,200,1717346895,17.0
2590133,217337655,200,1717346896,1.0
2590134,217549898,200,1717346897,1.0
2590135,217762349,200,1717346902,5.0
2590136,217975007,200,1717346904,2.0
2590137,218187873,200,1717346908,4.0
2590138,218400947,200,1717346912,4.0
2590139,218400947,200,1717346921,9.0
2590140,217547819,200,1717346962,41.0
2590141,217760268,200,1717346964,2.0
2590142,217972924,200,1717346967,3.0
2590143,217334332,200,1717346998,31.0
2590144,217122092,200,1717347013,15.0
2590145,216698026,200,1717347039,26.0
2590146,216486407,200,1717347054,15.0
2590147,216486407,200,1717347064,10.0
2590148,216063583,196,1717347087,23.0
2590149,216063583,196,1717347095,8.0
2590150,216063583,196,1717347105,10.0
2590151,216274582,196,1717347106,1.0
2590152,216274582,196,1717347116,10.0
2590153,216485787,200,1717347120,4.0
2590154,216485787,200,1717347127,7.0
2590155,216062965,196,1717347153,26.0
2590156,216273963,196,1717347159,6.0
2590157,215851553,196,1717347180,21.0
2590158,216062345,196,1717347186,6.0
2590159,216273343,196,1717347189,3.0
2590160,216484547,200,1717347190,1.0
2590161,216484547,200,1717347202,12.0
2590162,216484547,200,1717347211,9.0
2590163,216695957,200,1717347212,1.0
2590164,216695957,200,1717347222,10.0
2590165,216907574,200,1717347223,1.0
2590166,216907574,200,1717347235,12.0
2590167,217119397,200,1717347241,6.0
2590168,217331427,200,1717347246,5.0
2590169,216694716,200,1717347276,30.0
2590170,216906331,200,1717347282,6.0
2590171,217118153,200,1717347287,5.0
2590172,216694095,200,1717347312,25.0
2590173,216482480,200,1717347330,18.0
2590174,216693888,200,1717347336,6.0
2590175,216905503,200,1717347337,1.0
2590176,216693682,200,1717347356,19.0
2590177,215847226,196,1717347396,40.0
2590178,215847226,196,1717347407,11.0
2590179,216058014,196,1717347410,3.0
2590180,215636026,196,1717347433,23.0
2590181,215846608,196,1717347434,1.0
2590182,216057395,196,1717347435,1.0
2590183,216268388,196,1717347438,3.0
2590184,216268388,196,1717347445,7.0
2590185,215423592,196,1717347481,36.0
2590186,215633966,196,1717347487,6.0
2590187,215844546,196,1717347488,1.0
2590188,215422976,196,1717347513,25.0
2590189,215633350,196,1717347517,4.0
2590190,215843929,196,1717347521,4.0
2590191,215843929,196,1717347530,9.0
2590192,215843929,196,1717347537,7.0
2590193,216054714,196,1717347539,2.0
2590194,216054714,196,1717347548,9.0
2590195,215843724,196,1717347563,15.0
2590196,216054508,196,1717347569,6.0
2590197,216265498,196,1717347573,4.0
2590198,216054302,196,1717347587,14.0
2590199,216265292,196,1717347593,6.0
2590200,216476488,200,1717347595,2.0
2590201,216053684,196,1717347617,22.0
2590202,216264673,196,1717347619,2.0
2590203,216475868,200,1717347620,1.0
2590204,216264466,196,1717347638,18.0
2590205,215842076,196,1717347661,23.0
2590206,215842076,196,1717347669,8.0
2590207,216052859,196,1717347672,3.0
2590208,214997914,196,1717347714,42.0
2590209,215207872,196,1717347715,1.0
2590210,215418035,196,1717347719,4.0
2590211,214997297,196,1717347740,21.0
2590212,214997297,196,1717347749,9.0
2590213,215207255,196,1717347754,5.0
2590214,215417418,196,1717347756,2.0
2590215,215207050,196,1717347770,14.0
2590216,215627376,196,1717347772,2.0
2590217,215206230,196,1717347794,22.0
2590218,215416392,196,1717347795,1.0
2590219,215626759,196,1717347796,1.0
2590220,215837332,196,1717347798,2.0
2590221,215837332,196,1717347809,11.0
2590222,215415776,196,1717347832,23.0
2590223,215205410,196,1717347849,17.0
2590224,215415571,196,1717347850,1.0
2590225,215625937,196,1717347855,5.0
2590226,215625937,196,1717347865,10.0
2590227,215836509,196,1717347869,4.0
2590228,216047286,196,1717347874,5.0
2590229,216469252,200,1717347877,3.0
2590230,216680647,200,1717347880,3.0
2590231,216892249,200,1717347882,2.0
2590232,217104057,200,1717347883,1.0
2590233,217104057,200,1717347895,12.0
2590234,216892042,200,1717347909,14.0
2590235,217103850,200,1717347912,3.0
2590236,216891835,200,1717347931,19.0
2590237,217103643,200,1717347937,6.0
2590238,217315658,200,1717347939,2.0
2590239,217527880,200,1717347942,3.0
2590240,217740309,200,1717347948,6.0
2590241,217952946,200,1717347954,6.0
2590242,216675882,200,1717348008,54.0
2590243,216887479,200,1717348011,3.0
2590244,217099283,200,1717348014,3.0
2590245,217311294,200,1717348017,3.0
2590246,217523512,200,1717348022,5.0
2590247,217523512,200,1717348032,10.0
2590248,217735937,200,1717348038,6.0
2590249,217735937,200,1717348047,9.0
2590250,217735937,200,1717348058,11.0
2590251,217948569,200,1717348059,1.0
2590252,218161409,200,1717348060,1.0
2590253,217948361,200,1717348080,20.0
2590254,218161201,200,1717348081,1.0
2590255,218374249,200,1717348087,6.0
2590256,217094713,200,1717348137,50.0
2590257,217094713,200,1717348144,7.0
2590258,217306719,200,1717348145,1.0
2590259,217306719,200,1717348157,12.0
2590260,217094506,200,1717348172,15.0
2590261,217306512,200,1717348178,6.0
2590262,217306512,200,1717348186,8.0
2590263,217306512,200,1717348198,12.0
2590264,217518725,200,1717348199,1.0
2590265,217518725,200,1717348206,7.0
2590266,217518725,200,1717348213,7.0
2590267,217518725,200,1717348221,8.0
2590268,216881465,200,1717348254,33.0
2590269,217093263,200,1717348255,1.0
2590270,217093263,200,1717348264,9.0
2590271,217093263,200,1717348273,9.0
2590272,217305268,200,1717348275,2.0
2590273,217517480,200,1717348277,2.0
2590274,216667804,200,1717348313,36.0
2590275,216456215,200,1717348329,16.0
2590276,215822066,196,1717348360,31.0
2590277,215822066,196,1717348370,10.0
2590278,215400540,196,1717348395,25.0
2590279,215400540,196,1717348407,12.0
